name_code	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	scientificNameAuthorship	scientificName	taxonRank
380129	Animalia	Chordata	Aves	Ciconiiformes	Ardeidae	Egretta	garzetta	garzetta	(Linnaeus, 1766)	Egretta garzetta garzetta (Linnaeus, 1766)	subspecies
380131	Animalia	Chordata	Aves	Ciconiiformes	Ardeidae	Egretta	sacra	sacra	(J. F. Gmelin, 1789)	Egretta sacra sacra (J. F. Gmelin, 1789)	subspecies
380132	Animalia	Chordata	Aves	Ciconiiformes	Ardeidae	Gorsachius	goisagi		(Temminck, 1835)	Gorsachius goisagi  (Temminck, 1835)	species
380133	Animalia	Chordata	Aves	Ciconiiformes	Ardeidae	Gorsachius	melanolophus		(Raffles, 1822)	Gorsachius melanolophus  (Raffles, 1822)	species
380134	Animalia	Chordata	Aves	Ciconiiformes	Ardeidae	Ixobrychus	eurhythmus		(Swinhoe, 1873)	Ixobrychus eurhythmus  (Swinhoe, 1873)	species
380135	Animalia	Chordata	Aves	Ciconiiformes	Ardeidae	Ixobrychus	sinensis		(J. F. Gmelin, 1789)	Ixobrychus sinensis  (J. F. Gmelin, 1789)	species
380137	Animalia	Chordata	Aves	Ciconiiformes	Ardeidae	Nycticorax	nycticorax	nycticorax	(Linnaeus, 1758)	Nycticorax nycticorax nycticorax (Linnaeus, 1758)	subspecies
380138	Animalia	Chordata	Aves	Ciconiiformes	Charadriidae	Charadrius	alexandrinus	dealbatus	Linnaeus, 1758	Charadrius alexandrinus dealbatus Linnaeus, 1758	subspecies
380139	Animalia	Chordata	Aves	Ciconiiformes	Charadriidae	Charadrius	dubius	curonicus	Scopoli, 1786	Charadrius dubius curonicus Scopoli, 1786	subspecies
380140	Animalia	Chordata	Aves	Ciconiiformes	Charadriidae	Charadrius	hiaticula	tundrae	Linnaeus, 1758	Charadrius hiaticula tundrae Linnaeus, 1758	subspecies
380141	Animalia	Chordata	Aves	Ciconiiformes	Charadriidae	Charadrius	leschenaultii	leschenaultii	Lesson, 1826	Charadrius leschenaultii leschenaultii Lesson, 1826	subspecies
380142	Animalia	Chordata	Aves	Ciconiiformes	Charadriidae	Charadrius	mongolus	mongolus	Pallas, 1776	Charadrius mongolus mongolus Pallas, 1776	subspecies
380143	Animalia	Chordata	Aves	Ciconiiformes	Charadriidae	Charadrius	placidus		Gray & Gray, 1863	Charadrius placidus  Gray & Gray, 1863	species
380145	Animalia	Chordata	Aves	Ciconiiformes	Haematopodidae	Haematopus	ostralegus	osculans	Linnaeus, 1758	Haematopus ostralegus osculans Linnaeus, 1758	subspecies
380146	Animalia	Chordata	Aves	Ciconiiformes	Recurvirostridae	Himantopus	himantopus	himantopus	(Linnaeus, 1758)	Himantopus himantopus himantopus (Linnaeus, 1758)	subspecies
380147	Animalia	Chordata	Aves	Ciconiiformes	Charadriidae	Pluvialis	fulva		(J. F. Gmelin, 1789)	Pluvialis fulva  (J. F. Gmelin, 1789)	species
380148	Animalia	Chordata	Aves	Ciconiiformes	Charadriidae	Pluvialis	squatarola	squatarola	(Linnaeus, 1758)	Pluvialis squatarola squatarola (Linnaeus, 1758)	subspecies
380149	Animalia	Chordata	Aves	Ciconiiformes	Recurvirostridae	Recurvirostra	avosetta		Linnaeus, 1758	Recurvirostra avosetta  Linnaeus, 1758	species
380150	Animalia	Chordata	Aves	Ciconiiformes	Charadriidae	Vanellus	cinereus		(Blyth, 1842)	Vanellus cinereus  (Blyth, 1842)	species
380151	Animalia	Chordata	Aves	Ciconiiformes	Charadriidae	Vanellus	vanellus		(Linnaeus, 1758)	Vanellus vanellus  (Linnaeus, 1758)	species
380153	Animalia	Chordata	Aves	Ciconiiformes	Ciconiidae	Ciconia	nigra		(Linnaeus, 1758)	Ciconia nigra  (Linnaeus, 1758)	species
380155	Animalia	Chordata	Aves	Ciconiiformes	Falconidae	Falco	peregrinus	calidus	Tunstall, 1771	Falco peregrinus calidus Tunstall, 1771	subspecies
380157	Animalia	Chordata	Aves	Ciconiiformes	Falconidae	Falco	tinnunculus	tinnunculus	Linnaeus, 1758	Falco tinnunculus tinnunculus Linnaeus, 1758	subspecies
380158	Animalia	Chordata	Aves	Ciconiiformes	Fregatidae	Fregata	ariel		(Gray, 1845)	Fregata ariel  (Gray, 1845)	species
380159	Animalia	Chordata	Aves	Ciconiiformes	Fregatidae	Fregata	minor	minor	(J. F. Gmelin, 1789)	Fregata minor minor (J. F. Gmelin, 1789)	subspecies
380162	Animalia	Chordata	Aves	Ciconiiformes	Glareolidae	Glareola	maldivarum		Forster, 1795	Glareola maldivarum  Forster, 1795	species
380163	Animalia	Chordata	Aves	Ciconiiformes	Jacanidae	Hydrophasianus	chirurgus		(Scopoli, 1786)	Hydrophasianus chirurgus  (Scopoli, 1786)	species
380164	Animalia	Chordata	Aves	Ciconiiformes	Laridae	Anous	stolidus	pileatus	(Linnaeus, 1758)	Anous stolidus pileatus (Linnaeus, 1758)	subspecies
380167	Animalia	Chordata	Aves	Ciconiiformes	Laridae	Chlidonias	leucopterus		(Temminck, 1815)	Chlidonias leucopterus  (Temminck, 1815)	species
380169	Animalia	Chordata	Aves	Ciconiiformes	Laridae	Larus	argentatus	vegae	Pontoppidan, 1763	Larus argentatus vegae Pontoppidan, 1763	subspecies
380171	Animalia	Chordata	Aves	Ciconiiformes	Laridae	Larus	crassirostris		Vieillot, 1818	Larus crassirostris  Vieillot, 1818	species
380173	Animalia	Chordata	Aves	Ciconiiformes	Laridae	Larus	ridibundus		Linnaeus, 1766	Larus ridibundus  Linnaeus, 1766	species
380174	Animalia	Chordata	Aves	Ciconiiformes	Laridae	Larus	saundersi		(Swinhoe, 1871)	Larus saundersi  (Swinhoe, 1871)	species
380178	Animalia	Chordata	Aves	Ciconiiformes	Laridae	Sterna	albifrons	sinensis	Pallas, 1764	Sterna albifrons sinensis Pallas, 1764	subspecies
380179	Animalia	Chordata	Aves	Ciconiiformes	Laridae	Sterna	anaethetus	anaethetus	Scopoli, 1786	Sterna anaethetus anaethetus Scopoli, 1786	subspecies
380180	Animalia	Chordata	Aves	Ciconiiformes	Laridae	Sterna	bergii	cristata	Lichtenstein, 1823	Sterna bergii cristata Lichtenstein, 1823	subspecies
380181	Animalia	Chordata	Aves	Ciconiiformes	Laridae	Sterna	caspia		Pallas, 1770	Sterna caspia  Pallas, 1770	species
380183	Animalia	Chordata	Aves	Ciconiiformes	Laridae	Sterna	fuscata	nubilasa	Linnaeus, 1766	Sterna fuscata nubilasa Linnaeus, 1766	subspecies
380184	Animalia	Chordata	Aves	Ciconiiformes	Laridae	Sterna	hirundo	longipennis	Linnaeus, 1758	Sterna hirundo longipennis Linnaeus, 1758	subspecies
380185	Animalia	Chordata	Aves	Ciconiiformes	Laridae	Sterna	nilotica		J. F. Gmelin, 1789	Sterna nilotica  J. F. Gmelin, 1789	species
380186	Animalia	Chordata	Aves	Ciconiiformes	Laridae	Sterna	sumatrana	sumatrana	Raffles, 1822	Sterna sumatrana sumatrana Raffles, 1822	subspecies
380187	Animalia	Chordata	Aves	Ciconiiformes	Alcidae	Synthliboramphus	antiquus	antiquus	(J. F. Gmelin, 1789)	Synthliboramphus antiquus antiquus (J. F. Gmelin, 1789)	subspecies
380190	Animalia	Chordata	Aves	Ciconiiformes	Phaethontidae	Phaethon	lepturus	dorotheae	Daudin, 1802	Phaethon lepturus dorotheae Daudin, 1802	subspecies
380191	Animalia	Chordata	Aves	Ciconiiformes	Phaethontidae	Phaethon	rubricauda	melanorhynchos	Boddaert, 1783	Phaethon rubricauda melanorhynchos Boddaert, 1783	subspecies
380192	Animalia	Chordata	Aves	Ciconiiformes	Phalacrocoracidae	Phalacrocorax	capillatus		(Temminck & Schlegel, 1850)	Phalacrocorax capillatus  (Temminck & Schlegel, 1850)	species
380193	Animalia	Chordata	Aves	Ciconiiformes	Phalacrocoracidae	Phalacrocorax	carbo	sinensis	(Linnaeus, 1758)	Phalacrocorax carbo sinensis (Linnaeus, 1758)	subspecies
380194	Animalia	Chordata	Aves	Ciconiiformes	Phalacrocoracidae	Phalacrocorax	pelagicus	pelagicus	Pallas, 1811	Phalacrocorax pelagicus pelagicus Pallas, 1811	subspecies
380195	Animalia	Chordata	Aves	Ciconiiformes	Podicipedidae	Podiceps	auritus	auritus	(Linnaeus, 1758)	Podiceps auritus auritus (Linnaeus, 1758)	subspecies
380196	Animalia	Chordata	Aves	Ciconiiformes	Podicipedidae	Podiceps	cristatus	cristatus	(Linnaeus, 1758)	Podiceps cristatus cristatus (Linnaeus, 1758)	subspecies
380197	Animalia	Chordata	Aves	Ciconiiformes	Podicipedidae	Podiceps	nigricollis	nigricollis	Brehm, 1831	Podiceps nigricollis nigricollis Brehm, 1831	subspecies
380198	Animalia	Chordata	Aves	Ciconiiformes	Podicipedidae	Tachybaptus	ruficollis	philippensis	(Pallas, 1764)	Tachybaptus ruficollis philippensis (Pallas, 1764)	subspecies
380199	Animalia	Chordata	Aves	Ciconiiformes	Procellariidae	Bulweria	bulwerii		(Jardine & Selby, 1828)	Bulweria bulwerii  (Jardine & Selby, 1828)	species
380200	Animalia	Chordata	Aves	Ciconiiformes	Procellariidae	Calonectris	leucomelas		(Temminck, 1836)	Calonectris leucomelas  (Temminck, 1836)	species
380203	Animalia	Chordata	Aves	Ciconiiformes	Hydrobatidae	Oceanodroma	monorhis		(Swinhoe, 1867)	Oceanodroma monorhis  (Swinhoe, 1867)	species
380204	Animalia	Chordata	Aves	Ciconiiformes	Procellariidae	Pterodroma	hypoleuca		(Salvin, 1888)	Pterodroma hypoleuca  (Salvin, 1888)	species
380208	Animalia	Chordata	Aves	Ciconiiformes	Procellariidae	Puffinus	pacificus		(J. F. Gmelin, 1789)	Puffinus pacificus  (J. F. Gmelin, 1789)	species
380210	Animalia	Chordata	Aves	Ciconiiformes	Rostratulidae	Rostratula	benghalensis	benghalensis	(Linnaeus, 1758)	Rostratula benghalensis benghalensis (Linnaeus, 1758)	subspecies
380211	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Arenaria	interpres	interpres	(Linnaeus, 1758)	Arenaria interpres interpres (Linnaeus, 1758)	subspecies
380212	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Calidris	acuminata		(Horsfield, 1821)	Calidris acuminata  (Horsfield, 1821)	species
380213	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Calidris	alba	alba	(Pallas, 1764)	Calidris alba alba (Pallas, 1764)	subspecies
380214	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Calidris	alpina		(Linnaeus, 1758)	Calidris alpina  (Linnaeus, 1758)	species
380215	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Calidris	canutus		(Linnaeus, 1758)	Calidris canutus  (Linnaeus, 1758)	species
380216	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Calidris	ferruginea		(Pontoppidan, 1763)	Calidris ferruginea  (Pontoppidan, 1763)	species
380217	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Calidris	mauri		(Cabanis, 1857)	Calidris mauri  (Cabanis, 1857)	species
380219	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Calidris	ruficollis		(Pallas, 1776)	Calidris ruficollis  (Pallas, 1776)	species
380220	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Calidris	subminuta		(Middendorff, 1853)	Calidris subminuta  (Middendorff, 1853)	species
380221	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Calidris	temminckii		(Leisler, 1812)	Calidris temminckii  (Leisler, 1812)	species
380222	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Calidris	tenuirostris		(Horsfield, 1821)	Calidris tenuirostris  (Horsfield, 1821)	species
380223	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Eurynorhynchus	pygmeus		(Linnaeus, 1758)	Eurynorhynchus pygmeus  (Linnaeus, 1758)	species
380224	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Gallinago	gallinago	gallinago	(Linnaeus, 1758)	Gallinago gallinago gallinago (Linnaeus, 1758)	subspecies
380225	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Gallinago	hardwickii		(Gray, 1831)	Gallinago hardwickii  (Gray, 1831)	species
380226	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Gallinago	megala		Swinhoe, 1861	Gallinago megala  Swinhoe, 1861	species
380227	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Gallinago	stenura		(Bonaparte, 1831)	Gallinago stenura  (Bonaparte, 1831)	species
380228	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Limicola	falcinellus	sibirica	(Pontoppidan, 1763)	Limicola falcinellus sibirica (Pontoppidan, 1763)	subspecies
380230	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Limnodromus	semipalmatus		(Blyth, 1848)	Limnodromus semipalmatus  (Blyth, 1848)	species
380231	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Limosa	lapponica	baueri	(Linnaeus, 1758)	Limosa lapponica baueri (Linnaeus, 1758)	subspecies
380232	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Limosa	limosa	melanuroides	(Linnaeus, 1758)	Limosa limosa melanuroides (Linnaeus, 1758)	subspecies
380233	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Lymnocryptes	minimus		(Brunnich, 1764)	Lymnocryptes minimus  (Brunnich, 1764)	species
380235	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Numenius	arquata	orientalis	(Linnaeus, 1758)	Numenius arquata orientalis (Linnaeus, 1758)	subspecies
380236	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Numenius	madagascariensis		(Linnaeus, 1766)	Numenius madagascariensis  (Linnaeus, 1766)	species
380237	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Numenius	minutus		Gould, 1841	Numenius minutus  Gould, 1841	species
380238	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Numenius	phaeopus	variegatus	(Linnaeus, 1758)	Numenius phaeopus variegatus (Linnaeus, 1758)	subspecies
380240	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Phalaropus	lobatus		(Linnaeus, 1758)	Phalaropus lobatus  (Linnaeus, 1758)	species
380241	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Philomachus	pugnax		(Linnaeus, 1758)	Philomachus pugnax  (Linnaeus, 1758)	species
380242	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Scolopax	rusticola		Linnaeus, 1758	Scolopax rusticola  Linnaeus, 1758	species
380245	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Tringa	erythropus		(Pallas, 1764)	Tringa erythropus  (Pallas, 1764)	species
380247	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Tringa	glareola		Linnaeus, 1758	Tringa glareola  Linnaeus, 1758	species
380248	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Tringa	guttifer		(Nordmann, 1835)	Tringa guttifer  (Nordmann, 1835)	species
380251	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Tringa	nebularia		(Gunnerus, 1767)	Tringa nebularia  (Gunnerus, 1767)	species
380252	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Tringa	ochropus		Linnaeus, 1758	Tringa ochropus  Linnaeus, 1758	species
380253	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Tringa	stagnatilis		(Bechstein, 1803)	Tringa stagnatilis  (Bechstein, 1803)	species
380254	Animalia	Chordata	Aves	Ciconiiformes	Scolopacidae	Tringa	totanus	ussuriensis	(Linnaeus, 1758)	Tringa totanus ussuriensis (Linnaeus, 1758)	subspecies
380256	Animalia	Chordata	Aves	Ciconiiformes	Sulidae	Sula	leucogaster	plotus	(Boddaert, 1783)	Sula leucogaster plotus (Boddaert, 1783)	subspecies
380257	Animalia	Chordata	Aves	Ciconiiformes	Threskiornithidae	Nipponia	nippon		(Temminck, 1835)	Nipponia nippon  (Temminck, 1835)	species
380258	Animalia	Chordata	Aves	Ciconiiformes	Threskiornithidae	Platalea	leucorodia	leucorodia	Linnaeus, 1758	Platalea leucorodia leucorodia Linnaeus, 1758	subspecies
380259	Animalia	Chordata	Aves	Ciconiiformes	Threskiornithidae	Platalea	minor		Temminck & Schlegel, 1849	Platalea minor  Temminck & Schlegel, 1849	species
380261	Animalia	Chordata	Aves	Columbiformes	Columbidae	Chalcophaps	indica	indica	(Linnaeus, 1758)	Chalcophaps indica indica (Linnaeus, 1758)	subspecies
380263	Animalia	Chordata	Aves	Columbiformes	Columbidae	Columba	pulchricollis		Blyth, 1846	Columba pulchricollis  Blyth, 1846	species
380264	Animalia	Chordata	Aves	Columbiformes	Columbidae	Macropygia	tenuirostris	phaea	Bonaparte, 1854	Macropygia tenuirostris phaea Bonaparte, 1854	subspecies
380265	Animalia	Chordata	Aves	Columbiformes	Columbidae	Ptilinopus	leclancheri	taiwanus	(Bonaparte, 1855)	Ptilinopus leclancheri taiwanus (Bonaparte, 1855)	subspecies
380267	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	orientalis	orii	(Latham, 1790)	Streptopelia orientalis orii (Latham, 1790)	subspecies
380268	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	tranquebarica	huminis	(Hermann, 1804)	Streptopelia tranquebarica huminis (Hermann, 1804)	subspecies
380270	Animalia	Chordata	Aves	Columbiformes	Columbidae	Treron	formosae	formosae	Swinhoe, 1863	Treron formosae formosae Swinhoe, 1863	subspecies
380271	Animalia	Chordata	Aves	Columbiformes	Columbidae	Treron	sieboldii	sororius	(Temminck, 1835)	Treron sieboldii sororius (Temminck, 1835)	subspecies
380272	Animalia	Chordata	Aves	Coraciiformes	Alcedinidae	Alcedo	atthis	bengalensis	(Linnaeus, 1758)	Alcedo atthis bengalensis (Linnaeus, 1758)	subspecies
380273	Animalia	Chordata	Aves	Coraciiformes	Coraciidae	Eurystomus	orientalis	calonyx	(Linnaeus, 1766)	Eurystomus orientalis calonyx (Linnaeus, 1766)	subspecies
380274	Animalia	Chordata	Aves	Coraciiformes	Alcedinidae	Halcyon	coromanda	major	(Latham, 1790)	Halcyon coromanda major (Latham, 1790)	subspecies
380282	Animalia	Chordata	Aves	Cuculiformes	Cuculidae	Cuculus	saturatus	optatus	Blyth, 1843	Cuculus saturatus optatus Blyth, 1843	subspecies
380283	Animalia	Chordata	Aves	Cuculiformes	Cuculidae	Cuculus	sparverioides	sparverioides	Vigors, 1832	Cuculus sparverioides sparverioides Vigors, 1832	subspecies
380285	Animalia	Chordata	Aves	Galliformes	Phasianidae	Arborophila	crudigularis		(Swinhoe, 1864)	Arborophila crudigularis  (Swinhoe, 1864)	species
380287	Animalia	Chordata	Aves	Galliformes	Phasianidae	Coturnix	chinensis		(Linnaeus, 1766)	Coturnix chinensis  (Linnaeus, 1766)	species
380289	Animalia	Chordata	Aves	Galliformes	Phasianidae	Lophura	swinhoii		(Gould, 1863)	Lophura swinhoii  (Gould, 1863)	species
380290	Animalia	Chordata	Aves	Galliformes	Phasianidae	Phasianus	colchicus	formosanus	Linnaeus, 1758	Phasianus colchicus formosanus Linnaeus, 1758	subspecies
380291	Animalia	Chordata	Aves	Galliformes	Phasianidae	Syrmaticus	mikado		(Ogilvie-Grant, 1906)	Syrmaticus mikado  (Ogilvie-Grant, 1906)	species
380296	Animalia	Chordata	Aves	Gruiformes	Rallidae	Amaurornis	phoenicurus	chinensis	(Pennant, 1769)	Amaurornis phoenicurus chinensis (Pennant, 1769)	subspecies
380297	Animalia	Chordata	Aves	Gruiformes	Rallidae	Fulica	atra	atra	Linnaeus, 1758	Fulica atra atra Linnaeus, 1758	subspecies
380298	Animalia	Chordata	Aves	Gruiformes	Rallidae	Gallicrex	cinerea		(Gmelin, 1789)	Gallicrex cinerea  (Gmelin, 1789)	species
380299	Animalia	Chordata	Aves	Gruiformes	Rallidae	Gallinula	chloropus	chloropus	(Linnaeus, 1758)	Gallinula chloropus chloropus (Linnaeus, 1758)	subspecies
380300	Animalia	Chordata	Aves	Gruiformes	Rallidae	Gallirallus	striatus	taiwanus	(Linnaeus, 1766)	Gallirallus striatus taiwanus (Linnaeus, 1766)	subspecies
380302	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana	fusca	phaeopyga	(Linnaeus, 1766)	Porzana fusca phaeopyga (Linnaeus, 1766)	subspecies
380304	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallina	eurizonoides	formosana	(Lafresnaye, 1845)	Rallina eurizonoides formosana (Lafresnaye, 1845)	subspecies
380306	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus	aquaticus	indicus	Linnaeus, 1758	Rallus aquaticus indicus Linnaeus, 1758	subspecies
380307	Animalia	Chordata	Aves	Passeriformes	Aegithalidae	Aegithalos	concinnus	concinnus	(Gould, 1855)	Aegithalos concinnus concinnus (Gould, 1855)	subspecies
380308	Animalia	Chordata	Aves	Passeriformes	Alaudidae	Alauda	gulgula	wattersi	Franklin, 1831	Alauda gulgula wattersi Franklin, 1831	subspecies
380309	Animalia	Chordata	Aves	Passeriformes	Bombycillidae	Bombycilla	japonica		(Siebold, 1824)	Bombycilla japonica  (Siebold, 1824)	species
380310	Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Troglodytes	troglodytes	taivanus	(Linnaeus, 1758)	Troglodytes troglodytes taivanus (Linnaeus, 1758)	subspecies
380311	Animalia	Chordata	Aves	Passeriformes	Cinclidae	Cinclus	pallasii	pallasii	Temminck, 1820	Cinclus pallasii pallasii Temminck, 1820	subspecies
380312	Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Cisticola	exilis	volitans	(Vigors & Horsfield, 1827)	Cisticola exilis volitans (Vigors & Horsfield, 1827)	subspecies
380313	Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Cisticola	juncidis	tinnabulans	(Rafinesque, 1810)	Cisticola juncidis tinnabulans (Rafinesque, 1810)	subspecies
380315	Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Prinia	flaviventris	sonitans	(Delessert, 1840)	Prinia flaviventris sonitans (Delessert, 1840)	subspecies
380316	Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Prinia	inornata	flavirostris	Sykes, 1832	Prinia inornata flavirostris Sykes, 1832	subspecies
380317	Animalia	Chordata	Aves	Passeriformes	Campephagidae	Coracina	macei	rexpineti	(Lesson, 1830)	Coracina macei rexpineti (Lesson, 1830)	subspecies
380318	Animalia	Chordata	Aves	Passeriformes	Campephagidae	Coracina	melaschistos	intermedia	(Hodgson, 1836)	Coracina melaschistos intermedia (Hodgson, 1836)	subspecies
380319	Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	dauuricus		Pallas, 1776	Corvus dauuricus  Pallas, 1776	species
380321	Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	macrorhynchos	colonorum	Wagler, 1827	Corvus macrorhynchos colonorum Wagler, 1827	subspecies
380323	Animalia	Chordata	Aves	Passeriformes	Corvidae	Dendrocitta	formosae	formosae	Swinhoe, 1863	Dendrocitta formosae formosae Swinhoe, 1863	subspecies
380324	Animalia	Chordata	Aves	Passeriformes	Dicruridae	Dicrurus	aeneus	braunianus	Vieillot, 1817	Dicrurus aeneus braunianus Vieillot, 1817	subspecies
380326	Animalia	Chordata	Aves	Passeriformes	Dicruridae	Dicrurus	macrocercus	cathoecus	Vieillot, 1817	Dicrurus macrocercus cathoecus Vieillot, 1817	subspecies
380327	Animalia	Chordata	Aves	Passeriformes	Corvidae	Garrulus	glandarius	taiwanus	(Linnaeus, 1758)	Garrulus glandarius taiwanus (Linnaeus, 1758)	subspecies
380329	Animalia	Chordata	Aves	Passeriformes	Corvidae	Nucifraga	caryocatactes	owstoni	(Linnaeus, 1758)	Nucifraga caryocatactes owstoni (Linnaeus, 1758)	subspecies
380330	Animalia	Chordata	Aves	Passeriformes	Oriolidae	Oriolus	chinensis	diffusus	Linnaeus, 1766	Oriolus chinensis diffusus Linnaeus, 1766	subspecies
380332	Animalia	Chordata	Aves	Passeriformes	Campephagidae	Pericrocotus	divaricatus	divaricatus	(Raffles, 1822)	Pericrocotus divaricatus divaricatus (Raffles, 1822)	subspecies
380333	Animalia	Chordata	Aves	Passeriformes	Campephagidae	Pericrocotus	solaris	griseigularis	Blyth, 1846	Pericrocotus solaris griseigularis Blyth, 1846	subspecies
380334	Animalia	Chordata	Aves	Passeriformes	Corvidae	Pica	pica	sericea	(Linnaeus, 1758)	Pica pica sericea (Linnaeus, 1758)	subspecies
380335	Animalia	Chordata	Aves	Passeriformes	Monarchidae	Terpsiphone	atrocaudata	atrocaudata	(Eyton, 1839)	Terpsiphone atrocaudata atrocaudata (Eyton, 1839)	subspecies
380336	Animalia	Chordata	Aves	Passeriformes	Corvidae	Urocissa	caerulea		Gould, 1863	Urocissa caerulea  Gould, 1863	species
380339	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Carduelis	spinus		(Linnaeus, 1758)	Carduelis spinus  (Linnaeus, 1758)	species
380340	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Carpodacus	vinaceus	formosanus	J. Verreaux, 1870	Carpodacus vinaceus formosanus J. Verreaux, 1870	subspecies
380341	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Coccothraustes	coccothraustes	japonicus	(Linnaeus, 1758)	Coccothraustes coccothraustes japonicus (Linnaeus, 1758)	subspecies
380342	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Emberiza	aureola	ornata	Pallas, 1773	Emberiza aureola ornata Pallas, 1773	subspecies
380344	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Emberiza	chrysophrys		Pallas, 1776	Emberiza chrysophrys  Pallas, 1776	species
380346	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Emberiza	elegans	elegans	Temminck, 1836	Emberiza elegans elegans Temminck, 1836	subspecies
380348	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Emberiza	pallasi	polaris	(Cabanis, 1851)	Emberiza pallasi polaris (Cabanis, 1851)	subspecies
380349	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Emberiza	pusilla		Pallas, 1776	Emberiza pusilla  Pallas, 1776	species
380350	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Emberiza	rustica		Pallas, 1776	Emberiza rustica  Pallas, 1776	species
380351	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Emberiza	rutila		Pallas, 1776	Emberiza rutila  Pallas, 1776	species
380353	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Emberiza	spodocephala	spodocephala	Pallas, 1776	Emberiza spodocephala spodocephala Pallas, 1776	subspecies
380354	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Emberiza	tristrami		Swinhoe, 1870	Emberiza tristrami  Swinhoe, 1870	species
380355	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Eophona	migratoria	migratoria	Hartert, 1903	Eophona migratoria migratoria Hartert, 1903	subspecies
380356	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Eophona	personata	personata	(Temminck & Schlegel, 1848)	Eophona personata personata (Temminck & Schlegel, 1848)	subspecies
380357	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Fringilla	montifringilla		Linnaeus, 1758	Fringilla montifringilla  Linnaeus, 1758	species
380359	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Pyrrhula	erythaca	owstoni	Blyth, 1862	Pyrrhula erythaca owstoni Blyth, 1862	subspecies
380360	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Pyrrhula	nipalensis		Hodgson, 1836	Pyrrhula nipalensis  Hodgson, 1836	species
