name_code	common_name	type_id
205385	臺灣原始觀音座蓮	1
205399	川上氏肋毛蕨	1
205402	玉山肋毛蕨	1
205474	天長烏毛蕨	1
205514	大葉玉山茀蕨	1
205517	岡本氏茀蕨	1
205520	臺灣茀蕨	1
205527	鱗瓦葦	1
205529	長柄瓦葦	1
205530	擬芨瓦葦	1
205533	擬烏蘇里瓦葦	1
205541	長柄劍蕨	1
205558	大葉水龍骨	1
205565	松田氏石葦	1
205566	槭葉石葦	1
205568	玉山石葦	1
205586	烏來鳳尾蕨	1
205587	細葉鳳尾蕨	1
205588	長柄鳳尾蕨	1
205598	臺灣鳳尾蕨	1
205603	長葉鳳尾蕨	1
205608	紅柄鳳尾蕨	1
205628	臺灣水韭	1
310804	半螯鞭尾蝦	1
310820	臺灣米蝦	1
310823	假鋸齒米蝦	1
310830	臺灣棘阿蛄蝦	1
310831	巨棘阿蛄蝦	1
310834	尖額麗阿姑蝦	1
310836	曼甯麗阿蛄蝦	1
310837	陳氏秀阿蛄蝦	1
310866	凹痕近阿蛄蝦	1
310868	柯聶秀螯蝦	1
311032	白頂刺鎧蝦	1
311054	寶島仿刺鎧蝦	1
311141	臺灣扁絨螯蟹	1
311291	胄甲後海螯蝦	1
311292	臺灣後海螯蝦	1
311299	臺灣泥蟹	1
311325	臺灣招潮蟹	1
311794	黃灰澤蟹	1
312252	金毛杜鵑無毛節蜱	1
312253	臺灣雅楠面甲節蜱	1
312254	小葉桑下鼻節蜱	1
312255	颱風草下鼻節蜱	1
312256	福州杉掌節蜱	1
312257	甘薯双羽爪節蜱科	1
312258	水冬瓜双羽節蜱	1
312259	香葉樹羽爪節蜱	1
312260	對葉榕羽爪節蜱	1
312262	蘭嶼樹杞羽爪節蜱	1
312264	六角羽爪節蜱	1
312265	薄葉柃木羽爪節蜱	1
312266	森氏櫟羽爪節蜱	1
312267	八角羽爪節蜱	1
312268	完整羽爪節蜱	1
312269	七室羽爪節蜱	1
312270	綠島中脊節蜱	1
312271	蘭嶼六節足節蜱	1
312272	瘤足蕨鼻植羽節蜱	1
312273	瓦拉米鼻植羽節蜱	1
312275	柳杉大嘴節蜱	1
312277	魚藤畸節蜱	1
312278	凹葉柃木畸節蜱	1
312279	江某畸節蜱	1
312280	五節芒畸節蜱	1
312281	反轉畸節蜱	1
312282	楨楠畸節蜱	1
312283	半圓畸節蜱	1
312284	似箭頭畸節蜱	1
312285	蘭嶼缺毛節蜱	1
312288	柳杉似尖葉節蜱	1
312289	澤蘭似尖葉節蜱	1
312290	土肉桂似尖葉節蜱	1
312293	造癭瘤節蜱	1
312294	山黃槴瘤節蜱	1
312295	蘭嶼瘤節蜱	1
312297	土蜜樹瘤節蜱	1
312298	破布子瘤節蜱	1
312303	玉山瘤節蜱	1
312304	水社樟小瘤節蜱	1
312305	竹槽刺子節蜱	1
312306	黃槿刺子節蜱	1
312307	平滑刺子節蜱	1
312308	白臘樹刺皮節蜱	1
312309	土蜜樹刺皮節蜱	1
312310	金毛杜鵑刺皮節蜱	1
312312	臺灣刺皮節蜱	1
312313	樟葉槭刺節蜱	1
312315	大武刺節蜱	1
312317	赤陽花刺節蜱	1
312320	赤陽上三脊節蜱	1
312321	短線上三脊節蜱	1
312322	網室上三脊節蜱	1
312323	瓶形上三脊節蜱	1
312325	菊花木擬生節蜱	1
312326	朴樹木畸羽節蜱	1
312329	批針葉同足節蜱	1
312330	小葉木路藤同足節蜱	1
312331	大葉山欖同足節蜱	1
312332	皮孫木同足節蜱	1
312333	飛龍掌血同足節蜱	1
312334	菊花木合位節蜱	1
312335	雙橫線合位節蜱	1
312337	龍眼合位節蜱	1
312338	瓦氏鳳尾蕨合位節蜱	1
312339	高梁泡合位節蜱	1
312340	赤楠合位節蜱	1
312341	大花赤楠合位節蜱	1
312342	大葉饅頭果合位節蜱	1
312343	屏東直脊節蜱	1
312344	巒大杉盆節蜱	1
312345	冷水麻裂柄節蜱	1
312346	蕨雙同足節蜱	1
312347	秋海棠叉斜背節蜱	1
312348	腎蕨双植羽節蜱	1
312349	樟葉槭分位節蜱	1
312350	八室分位節蜱	1
312351	皮孫木分位節蜱	1
312352	樟葉槭上節蜱	1
312353	山棕上節蜱	1
312355	葛藤上節蜱	1
312356	微刺上節蜱	1
312358	膨脹上節蜱	1
312361	斷脊佛州節蜱	1
312362	長葉腎蕨佛州節蜱	1
312363	新木薑子佛州節蜱	1
312364	玉葉金花佛州節蜱	1
312365	三線佛州節蜱	1
312366	木薑子加植節蜱	1
312367	魚叉半針空節蜱	1
312369	白榕蔣氏節蜱	1
312370	瘤足蕨蔣氏節蜱	1
312371	桑離子節蜱	1
312372	青剛櫟中彎節蜱	1
312374	網室新生節蜱	1
312375	赤陽新離子節蜱	1
312376	竹新離子節蜱	1
312377	小葉桑新離子節蜱	1
312378	何首烏新離子節蜱	1
312379	鋪地黍新離子節蜱	1
312380	欖仁樹新臀后節蜱	1
312381	八室新五脊節蜱	1
312382	番龍眼新謝節蜱	1
312384	臺灣五凸節蜱	1
312386	半中線葉刺節蜱	1
312387	冷杉葉刺節蜱	1
312388	中橫線葉刺節蜱	1
312389	多線葉刺節蜱	1
312390	山桂花葉刺節蜱	1
312392	七里香皺葉刺節蜱	1
312393	鹽膚木皺葉刺節蜱	1
312394	臺灣前直峰節蜱屬	1
312395	臺灣尖突節蜱	1
312396	光滑直彎節蜱	1
312397	桂竹謝節蜱	1
312398	臺灣馬蹄節蜱	1
312400	長刺節蜱	1
312402	腎蕨狹樹節蜱	1
312403	血桐狹樹節蜱	1
312404	綠島齊寬節蜱	1
312405	飛龍掌血蘇氏節蜱	1
312407	朴樹頂冠節蜱	1
312408	雙圈頂冠節蜱	1
312409	凹葉柃木頂冠節蜱	1
312411	漫澤蘭頂背節蜱	1
312413	似芒果頂背節蜱	1
312415	叉四節蜱	1
312416	香椿四節蜱	1
312417	玉山四節蜱	1
312418	臺灣四背脊節蜱	1
312420	分離枝節蜱	1
312421	空白枝節蜱	1
312422	綠島寬節蜱	1
312424	糙葉榕斜背瘤節蜱	1
312425	雞屎藤斜背瘤節蜱	1
312426	鐵杉納氏節蜱	1
312427	痲瘋樹前毛節蜱	1
312428	臺灣五脊節蜱	1
312429	不等針羽節蜱	1
312430	不規則針羽節蜱	1
312431	波浪針羽節蜱	1
312434	臺灣三毛節蜱	1
313038	臺灣蕈珊瑚	1
317069	葡萄遠環蚓	1
317070	本部遠環蚓	1
317071	南山遠環蚓	1
317072	小遠環蚓	1
317073	雙窗遠環蚓	1
317074	王氏遠環蚓	1
330004	蘭嶼熊蟬	1
330006	阿里山姬春蟬	1
330007	長腹姬春蟬	1
330008	細姬春蟬	1
330009	頰黑姬春蟬	1
330010	北埔姬春蟬	1
330011	恆春姬春蟬	1
330012	蘭嶼姬春蟬	1
330013	賴氏姬春蟬	1
330014	高士佛姬春蟬	1
330015	水社姬春蟬	1
330016	太平姬春蟬	1
330017	青面姬春蟬	1
330018	臺灣虎翅蟬	1
330022	可禮大蟬	1
330024	鵝公髻山寒蟬	1
330025	五指山寒蟬	1
330026	岩崎寒蟬	1
330027	諸聲寒蟬	1
330031	黑翅草蟬	1
330035	恆春羽衣蟬	1
330036	高砂長瓣蟬	1
330039	小蟪蛄	1
330041	臺灣姬蟬	1
330043	渡邊幽蟬	1
330045	北埔蟬	1
330046	黃羽暮蟬	1
330047	阿里山紋翅暮蟬	1
330048	花蓮暮蟬	1
330049	紋翅暮蟬	1
330050	鼈甲暮蟬	1
330051	陽明山暮蟬	1
330052	大坪暮蟬	1
330053	小暮蟬	1
330054	臺灣蝦夷蟬	1
330055	黃緣蝦夷蟬	1
330062	臺灣鉤板蝨	1
330158	紅尨蕈甲	1
330159	馬場櫛角尨蕈甲	1
330160	蓬萊櫛角尨蕈甲	1
330161	帶紋櫛角尨蕈甲	1
330162	柴田櫛角尨蕈甲	1
330164	紹德擬腹標本甲	1
330165	瘤突巨腹標本甲	1
330171	黑澤毛尨蕈甲	1
330384	黃星方肩吉丁蟲	1
330390	島嶼瘦吉丁蟲	1
330392	新里氏瘦吉丁蟲	1
330393	雙星綠瘦吉丁蟲	1
330394	大林瘦吉丁蟲 	1
330398	綠瘦吉丁蟲	1
330399	港口瘦吉丁蟲	1
330401	妹尾氏瘦吉丁蟲	1
330408	秋山氏姬扁吉丁蟲	1
330409	異肩姬扁吉丁蟲	1
330412	綠艷姬扁吉丁蟲	1
330413	蓬萊姬扁吉丁蟲	1
330415	島嶼姬扁吉丁蟲	1
330416	黑澤姬扁吉丁蟲	1
330418	臺灣姬扁吉丁蟲	1
330419	富山氏姬扁吉丁蟲	1
330425	雲南松吉丁蟲	1
330426	高砂六星吉丁蟲	1
330427	蘭嶼六星吉丁蟲	1
330428	琉璃六星吉丁蟲	1
330429	素木六星吉丁蟲	1
330431	藍彩吉丁蟲	1
330434	蘭嶼粉彩吉丁蟲	1
330435	綠粗翅姬吉丁蟲	1
330436	臺灣粗翅姬吉丁蟲	1
330438	弓背細長吉丁蟲	1
330439	布農細長吉丁蟲	1
330440	黃紋綠細長吉丁蟲	1
330441	藍艷細長吉丁蟲	1
330443	服部氏細長吉丁蟲	1
330444	刺翅細長吉丁蟲	1
330449	島嶼細長吉丁蟲	1
330450	永谷氏細長吉丁蟲	1
330451	小宮氏細長吉丁蟲	1
330452	黑澤細長吉丁蟲	1
330454	蓮華池細長吉丁蟲	1
330458	楚南氏細長吉丁蟲	1
330459	臺灣細長吉丁蟲	1
330460	田添氏細長吉丁蟲	1
330462	臺灣綠細長吉丁蟲	1
330463	妖艷吉丁蟲	1
330464	臺灣雙尾吉丁蟲	1
330465	宇之吉氏雙尾吉丁蟲	1
330466	金色艾古利吉丁蟲    	1
330467	日本艾古利吉丁蟲	1
330469	曹德氏艾古利吉丁蟲	1
330473	蘭嶼縱條吉丁蟲	1
330474	姬琉璃吉丁蟲	1
330475	擬栗吉丁蟲	1
330477	蓬萊細矮吉丁蟲	1
330478	英生氏細矮吉丁蟲 	1
330479	小宮氏細矮吉丁蟲 	1
330480	黑澤細矮吉丁蟲	1
330481	寬胸細矮吉丁蟲	1
330482	新里氏細矮吉丁蟲	1
330483	瘤點細矮吉丁蟲	1
330485	下村氏細矮吉丁蟲 	1
330486	鈴木氏細矮吉丁蟲	1
330487	高橋氏細矮吉丁蟲	1
330488	富山氏細矮吉丁蟲	1
330489	紅艷黑星吉丁蟲	1
330490	紅緣黑星吉丁蟲 	1
330491	達邦黑星吉丁蟲	1
330493	蓬萊細小吉丁蟲	1
330495	微扁吉丁蟲	1
330496	曹德氏圓吉丁蟲	1
330500	雲紋灰吉丁蟲	1
330501	臺灣栗吉丁蟲	1
330506	黑澤矮吉丁蟲	1
330556	灰胸台菊虎	1
330557	三點台菊虎	1
330569	中條氏櫛角菊虎	1
330571	屏東櫛角菊虎	1
330572	紅胸櫛角菊虎	1
330573	大林櫛角菊虎	1
330592	布氏小菊虎	1
330593	奮起湖小菊虎	1
330595	南投小菊虎	1
330596	桃園小菊虎	1
330597	新高小菊虎	1
330598	蓬萊小菊虎	1
330600	臺灣小菊虎	1
330640	渡邊氏圓胸菊虎	1
330649	佐藤麗菊虎	1
330652	曹氏麗菊虎	1
330655	蓬萊麗菊虎	1
330656	希氏麗菊虎	1
330657	大林氏麗菊虎	1
330658	紫翅麗菊虎	1
330660	臺灣麗菊虎	1
330661	中條氏短翅菊虎	1
330662	奮起湖短翅菊虎	1
330663	鹿野氏短翅菊虎	1
330664	M紋短翅菊虎	1
330665	中根氏短翅菊虎	1
330666	南投短翅菊虎	1
330667	大林短翅菊虎	1
330672	曹氏短翅菊虎	1
330675	大林短翅菊虎	1
330676	臺灣短翅菊虎	1
330740	臺灣擬食蝸步行蟲	1
331104	銹麗天牛	1
331107	蓬萊絨毛天牛	1
331108	恆春絨毛天牛	1
331109	池田氏絨毛天牛	1
331111	臺灣銹絨毛天牛	1
331114	橫山氏絨毛天牛	1
331115	郡大粗腿天牛	1
331117	銀紋長翅天牛	1
331123	蓬萊瘤條天牛	1
331132	老埤毛腳虎天牛	1
331133	寬胸瘤角天牛	1
331134	黑胸褐翅天牛	1
331135	東山虎天牛	1
331136	曙光虎天牛	1
331141	玉山尖細花天牛	1
331142	平山尖細花天牛	1
331143	密點滑胸花天牛	1
331144	蓬萊滑胸花天牛	1
331145	泉氏滑胸花天牛	1
331157	臺灣麝香天牛	1
331158	黃胸紫天牛	1
331159	顆領藍天牛	1
331161	臺灣紅腳藍天牛	1
331162	綠翅藍天牛	1
331171	阿里山幽天牛	1
331174	蓬萊紫天牛	1
331176	江崎微幽天牛	1
331177	蓬萊筒型矮天牛	1
331178	藤原氏矮天牛	1
331179	黃翅矮天牛	1
331180	纖角溝翅天牛	1
331181	顆胸瘦天牛	1
331186	臺灣大天牛	1
331189	牛島氏大天牛	1
331192	蘭嶼淡色燦天牛	1
331193	綠島淡色燦天牛	1
331195	蘭嶼超扁條天牛	1
331196	八木氏燦天牛	1
331197	蓬萊紅天牛	1
331202	麗艷大星斑天牛	1
331210	甲仙姬天牛	1
331211	粗星天牛	1
331223	菊紋虎天牛	1
331224	邱氏虎天牛	1
331225	圖紋虎天牛	1
331226	金子氏黃虎天牛	1
331228	霧社虎天牛	1
331229	小綠虎天牛	1
331230	蒲氏虎天牛	1
331232	擬鹿野綠虎天牛	1
331234	大埔林曲紋虎天牛	1
331236	真綠虎天牛	1
331237	姬綠虎天牛	1
331239	老埤綠虎天牛	1
331240	霧社粗腿細天牛	1
331242	瑞穗黃天牛	1
331243	棗紅長角天牛	1
331244	臺灣綠虎天牛	1
331245	雙點長條天牛	1
331246	埔里虎天牛	1
331247	紅肩黑虎天牛	1
331248	綠黃虎天牛	1
331251	臺灣豔細頸天牛	1
331252	蓬萊稜頸天牛	1
331253	臺灣黃條虎天牛	1
331254	深山黃條虎天牛	1
331255	朝氏圓頸天牛	1
331259	雙刺刺角虎天牛	1
331260	雙紋刺角虎天牛	1
331261	日月潭刺角虎天牛	1
331262	泉氏刺角虎天牛	1
331263	老埤刺角虎天牛	1
331264	林氏刺角虎天牛	1
331265	西山氏刺角虎天牛	1
331266	大國氏刺角虎天牛	1
331267	曹達氏刺角虎天牛	1
331268	武界刺角虎天牛	1
331269	四稜刺角虎天牛	1
331270	南山刺角虎天牛	1
331271	單刺刺角虎天牛	1
331272	吉良氏螢天牛	1
331273	霜斑銹天牛	1
331274	蓬萊白條銹天牛	1
331275	斑紋銹天牛	1
331279	蓬萊細天牛	1
331280	偽硬象天牛	1
331281	偽疤粗角天牛	1
331288	旗山姬山天牛	1
331289	江崎氏寬頭天牛	1
331296	綠翅圓花天牛	1
331301	南山姬短翅花天牛	1
331303	黃紋姬短翅花天牛	1
331304	甲仙短翅花天牛	1
331306	黑尾螢花天牛	1
331307	舒氏螢花天牛	1
331308	蓮華池虎天牛	1
331309	臺灣虎天牛	1
331310	蓬萊四星天牛	1
331311	羅爾氏白胸眉天牛	1
331312	柴田氏細條天牛	1
331313	臺灣刺翅天牛	1
331315	胸紋紙翅焰天牛	1
331317	臺灣紙翅焰天牛	1
331318	槙原氏細翅天牛	1
331319	棕細翅天牛	1
331326	綠翅優花天牛	1
331327	高士佛粗天牛	1
331329	雙帶華夏天牛	1
331330	和社綠天牛	1
331332	縮毛瑣天牛	1
331334	枯草瑣天牛	1
331335	欠紋瑣天牛	1
331336	三光瑣天牛	1
331337	墾丁瑣天牛	1
331338	草間氏瑣天牛	1
331339	南山瑣天牛	1
331340	盧山多紋瑣天牛	1
331341	紅胸瑣天牛	1
331343	後紋圓瑣天牛	1
331344	谷口氏瑣天牛	1
331345	斑翅瑣天牛	1
331346	梅峰瑣天牛	1
331347	埔里姬星斑天牛	1
331348	白姬星斑天牛	1
331349	單色偽星斑天牛	1
331350	艷紅翅細頸天牛	1
331351	鳳山紅翅細頸天牛	1
331352	灰艷紅細頸天牛	1
331354	金毛蓬萊花天牛	1
331356	單色長角短翅天牛	1
331358	日月潭長角短翅天牛	1
331359	奮起湖長角短翅天牛	1
331360	梨山長角短翅天牛	1
331361	六龜長角短翅天牛	1
331363	佐藤長角短翅天牛	1
331364	松崗長角短翅天牛	1
331365	上野氏長角短翅天牛	1
331366	線長角短翅天牛	1
331367	黃紋長角短翅天牛	1
331376	白斑星天牛	1
331377	新島氏黃條天牛	1
331380	藍艷燦星天牛	1
331381	桑黃紋天牛	1
331383	蓬萊白條天牛	1
331386	曹太氏黃紋天牛	1
331387	黃胸欠紋天牛	1
331388	水珠黃紋天牛	1
331391	南山白條天牛	1
331392	臺灣褐肩白星天牛	1
331394	武界黃條天牛	1
331399	蓬萊鋸角虎天牛	1
331400	欠紋鋸角虎天牛	1
331401	顆領黃虎天牛	1
331402	黃胸綠虎天牛	1
331403	灰斑黃虎天牛	1
331404	臺灣黃虎天牛	1
331405	松田條翅花天牛	1
331406	斜紋銹天牛	1
331407	梨山銹天牛	1
331408	惠蓀肖眉天牛	1
331409	黑角肖眉天牛	1
331410	蓮華肖眉天牛	1
331411	藍翅圓眠花天牛	1
331413	黃條瘦天牛	1
331414	下村氏偽鬚角天牛	1
331415	秋山緣紋花天牛	1
331416	合望細花天牛	1
331417	長尾緣紋花天牛	1
331418	拉拉山緣紋花天牛	1
331419	素木細花天牛	1
331420	明潭細花天牛	1
331422	斑翅緣紋花天牛	1
331423	福山氏隱姬花天牛	1
331424	黃條尖翅銹天牛	1
331425	東方日球頸天牛	1
331426	拉拉山金子花天牛	1
331427	野村氏細翅天牛	1
331429	恆春粗腿天牛	1
331430	黑胸山天牛	1
331431	柴田氏寬腿天牛	1
331432	褐翅圓眠花天牛	1
331433	巴陵圓眠花天牛	1
331434	梨山圓眠花天牛	1
331435	長翅圓眠花天牛	1
331436	埔里圓眠花天牛	1
331437	長毛圓眠花天牛	1
331438	姬短翅天牛	1
331439	酒井氏短翅天牛	1
331440	中村纖細花天牛	1
331441	雙紋細領天牛	1
331443	金毛花天牛	1
331444	阿里山花天牛	1
331445	玉山花天牛	1
331446	霧社花天牛	1
331447	烏來花天牛	1
331448	立鷹花天牛	1
331452	紅胸黑翅蘋果天牛	1
331453	擬環紋蘋果天牛	1
331454	蘭嶼姬棕天牛	1
331455	大湖姬棕天牛	1
331457	費氏巨顎天牛	1
331464	邵氏薄翅天牛	1
331467	蓬萊薄翅天牛	1
331468	蘭嶼薄翅天牛	1
331469	松田氏黃紋天牛	1
331471	蓬萊粗腿短翅天牛	1
331472	烏來粗腿短翅天牛	1
331473	山保氏瘤叉尾天牛	1
331474	恆春大星斑天牛	1
331475	黃翅大星斑天牛	1
331485	酋王豔花天牛	1
331486	齒胸新細花天牛	1
331487	橙腹新細花天牛	1
331488	姬棗紅長角天牛	1
331489	白毛微瘤天牛	1
331490	褐微瘤天牛	1
331493	鹿野氏菱天牛	1
331494	嘉氏偽叉尾天牛	1
331496	松田氏矮縱條天牛	1
331498	福田氏銹天牛	1
331500	村上氏銹天牛	1
331501	姬藍長毛天牛	1
331502	鳳山長毛天牛	1
331504	臺灣深條天牛	1
331505	角板擬細花天牛	1
331506	黑澤擬細花天牛	1
331508	埔里艷天牛	1
331509	高山紅斑天牛	1
331510	鳳山絲角短翅天牛	1
331515	卡薩氏長角天牛	1
331516	太平山長角天牛	1
331517	灰紋星斑天牛	1
331518	四紋蟻型天牛	1
331521	中條細花天牛	1
331522	擬中條細花天牛	1
331523	素木氏寬腿天牛	1
331524	江崎細短翅天牛	1
331525	蓬萊細短翅天牛	1
331526	平山細短翅天牛	1
331527	水沼細短翅天牛	1
331528	南山細短翅天牛	1
331530	紅腳山天牛	1
331531	水戶野氏細條天牛	1
331532	臺灣刺胸花天牛	1
331537	隆條矮天牛	1
331538	波條矮天牛	1
331539	中條氏擬叉尾天牛	1
331543	臺灣長角細天牛	1
331548	短頸蘋果天牛	1
331550	褐翅細赤蘋果天牛	1
331552	斑胸蘋果天牛	1
331555	黑尾蘋果天牛	1
331556	臺北蘋果天牛	1
331557	臺灣黑腹蘋果天牛	1
331558	小宮氏蘋果天牛	1
331559	黑尾黃翅蘋果天牛	1
331561	環紋蘋果天牛	1
331562	蓬萊棕天牛	1
331563	褐尾棕天牛	1
331564	松岡棕天牛	1
331565	舒瓦氏棕天牛	1
331566	擬蓬萊棕天牛	1
331567	帶紋大林花天牛	1
331573	雙紋矮天牛	1
331574	斜條巨天牛	1
331576	黑紋挺胸粗腿天牛	1
331577	挺胸粗腿天牛	1
331578	紅尾粗角花天牛	1
331581	特微天牛	1
331582	臺灣長角胡斑天牛	1
331585	蘭嶼偽鍬形天牛	1
331587	黑紋蒼藍天牛	1
331589	四星棗紅長角天牛	1
331591	螢緋花天牛	1
331592	南山黃條矮天牛	1
331593	皺紋粗天牛	1
331595	達氏細花天牛	1
331596	魅影細花天牛	1
331599	麗紋粗天牛	1
331600	綠島粗天牛	1
331601	曲紋粗天牛	1
331602	紅胸黃足花天牛	1
331605	顆翅矮虎天牛	1
331606	水社矮虎天牛	1
331607	大林銹虎天牛	1
331608	蒼藍矮虎天牛	1
331609	北山矮虎天牛	1
331610	港口矮虎天牛	1
331611	文龍氏矮虎天牛	1
331649	白條瘦天牛	1
331651	南山沉香瘦天牛	1
331652	蘭嶼瘦天牛	1
331654	墾丁瘦天牛	1
331655	黑翅細角天牛	1
331657	中村鋸天牛	1
331658	粗點鋸天牛	1
331660	綠島橘鋸天牛	1
331661	蓮華粗腿天牛	1
331663	黃點紙翅紅天牛	1
331664	蘭嶼黃星天牛	1
331666	臺灣小翅鋸天牛	1
331667	雙星黑腹花天牛	1
331668	藍豔黑腹花天牛	1
331669	紫翅黑腹花天牛	1
331670	淡紅黑腹花天牛	1
331671	埔里黑腹花天牛	1
331672	望洋平山天牛	1
331673	紅翅平山天牛	1
331676	新里氏細角瘦天牛	1
331677	毛細角瘦天牛	1
331678	臺灣細角瘦天牛	1
331679	綠艷長翅天牛	1
331680	嘉氏偽叉尾天牛	1
331701	大埔林銹天牛	1
331704	黑田華夏花天牛	1
331705	姬黑角焰天牛	1
331706	細樟紅天牛	1
331709	玉山灰花天牛	1
331710	眉原綠細虎天牛	1
331711	臉紋細虎天牛	1
331712	欠紋細虎天牛	1
331713	霧社細虎天牛	1
331714	黑帶細虎天牛	1
331715	緒方氏細虎天牛	1
331716	紅領細虎天牛	1
331717	蜘蛛細虎天牛	1
331719	蓬萊瘤角天牛	1
331720	八仙瘤角天牛	1
331721	蓬萊角肩花天牛	1
331723	三色大滑胸花天牛	1
331724	泰雅大滑胸天牛	1
331726	埔里刺翅天牛	1
331727	六龜刺翅天牛	1
331729	臺灣雙星銹天牛	1
331730	蘭嶼緣紋銹天牛	1
331732	雙紋銹天牛	1
331736	小島氏黃肩天牛	1
331739	紫青銅天牛	1
331746	白側細角天牛	1
331747	蘭嶼細角天牛	1
331748	蓬萊細角天牛	1
331749	林氏細角天牛	1
331750	瑞穗細角天牛	1
331751	旗山細角天牛	1
331752	環節細角天牛	1
331753	褐胸細角天牛	1
331754	黃條粿胸天牛	1
331755	下村氏粿胸天牛	1
331756	池田華夏花天牛	1
331757	山崎日本花天牛	1
331759	眉原突眼天牛	1
331762	欠紋突眼天牛	1
331763	紅領突眼天牛	1
331764	臺灣突眼天牛	1
331765	恆春突眼天牛	1
331766	臺灣突眼天牛	1
331767	欠紋膨腿棕天牛	1
331770	大白紋長角銹天牛	1
331771	藤田細花天牛	1
331772	側條細小花天牛	1
331773	埔里細小花天牛	1
331774	八仙細小花天牛	1
331775	南風山細花天牛	1
331776	水氏副細花天牛	1
331777	毛細花天牛	1
331780	白紋矮天牛	1
331783	雅美矮天牛	1
331784	黃條麗紋矮天牛	1
331785	蘭嶼矮天牛	1
331787	蓬萊矮天牛	1
331789	南山矮天牛	1
331793	隆氏矮天牛	1
331794	臺灣矮天牛	1
331795	蓮華白條銹天牛	1
331796	紅胸臺灣花天牛	1
331797	張氏虎天牛	1
331798	關刀山細領天牛	1
331799	淡黃細領天牛	1
331800	臺灣黃帶天牛	1
331807	臺灣短節天牛	1
331809	桃妹長鬚天牛	1
331811	雲紋細角長天牛	1
331814	黃星姬山天牛	1
331815	江崎氏白領天牛	1
331816	藤原氏白領天牛	1
331817	上野氏白領天牛	1
331821	萬大青銅虎天牛	1
331834	一色氏山天牛	1
331858	臺灣胖筒金花蟲	1
331861	大琉璃擬守瓜	1
331862	臺灣琉璃擬守瓜	1
331865	三色脈翅鐵甲蟲	1
331880	六斑毛猿金花蟲	1
331899	條背缺翅螢金花蟲	1
331900	上野缺翅螢金花蟲	1
331906	黃腹藍豔螢金花蟲	1
331909	平島豔螢金花蟲	1
331914	三色豔螢金花蟲	1
331949	毛胸溝腳猿金花蟲	1
331966	脈翅溝腳猿金花蟲	1
331970	大黃龜金花蟲	1
331983	黑額盔螢金花蟲	1
332009	長筒猿金花蟲	1
332040	山桐子金花蟲	1
332046	蓬萊直守瓜	1
332072	臺灣卵猿金花蟲	1
332077	苺廣肩金花蟲	1
332094	縱條長筒金花蟲	1
332111	臺灣筒金花蟲	1
332114	嘉義鐵甲蟲	1
332115	中條鐵甲蟲	1
332118	島嶼鐵甲蟲	1
332120	波緣鐵甲蟲	1
332135	白水綠豔擬守瓜	1
332164	紹德廣螢金花蟲	1
332174	上川肥腳金花蟲	1
332177	褐腹脈翅螢金花蟲	1
332185	蓬萊溝腳葉蚤	1
332195	黑緣溝腳葉蚤	1
332204	黑鐵甲蟲	1
332214	朝氏一色螢金花蟲	1
332226	長筒鐵甲蟲	1
332233	恆春細頸金花蟲	1
332235	藍翅細頸金花蟲	1
332239	三輪氏小扁鐵甲蟲	1
332246	三輪氏長頸金花蟲	1
332250	赤楊金花蟲	1
332282	佐佐木寡毛葉蚤	1
332315	端黃裸胸螢金花蟲	1
332324	凹翅長腳螢金花蟲	1
332325	蓬萊長腳螢金花蟲	1
332328	黑緣長腳螢金花蟲	1
332330	擬長腳螢金花蟲	1
332332	褐長腳螢金花蟲	1
332335	南投長腳螢金花蟲	1
332340	紹德長腳螢金花蟲	1
332345	安松長腳螢金花蟲	1
332346	榕二星螢金花蟲	1
332359	紹德瘤龜金花蟲	1
332390	臺灣短胸螢金花蟲	1
332401	六紋擬守瓜	1
332412	紹德細螢金花蟲	1
332413	白水細螢金花蟲	1
332423	紫豔大猿金花蟲	1
332434	茶翅螢金花蟲	1
332449	梅峰毛螢金花蟲	1
332454	瀧澤毛螢金花蟲	1
332466	三輪氏小瓢葉蚤	1
332518	黃頸溝翅螢金花蟲	1
332519	紹德溝翅螢金花蟲	1
332527	池端金毛猿金花蟲	1
332528	蓬萊金毛猿金花蟲	1
332529	臺灣金毛猿金花蟲	1
332618	臺灣三色瓢蟲	1
332626	臺灣裸瓢蟲	1
332665	黑澤隱勢瓢蟲	1
332666	太田隱勢瓢蟲	1
332682	厚顎食植瓢蟲	1
332690	寬凹食植瓢蟲	1
332691	長管食植瓢蟲	1
332693	圓斑食植瓢蟲	1
332696	小陽食植瓢蟲	1
332710	臺灣菌瓢蟲	1
332746	臺灣巧瓢蟲	1
332756	五斑廣盾瓢蟲	1
332763	圓斑方瓢蟲	1
332967	碎斑硬象鼻蟲	1
333007	白點球背象鼻蟲	1
333008	條紋球背象鼻蟲	1
333009	斷紋球背象鼻蟲	1
333011	大圓斑球背象鼻蟲	1
333012	小圓斑球背象鼻蟲	1
333054	臺灣長翅花甲	1
333055	黑胸紅花甲	1
333056	紅花甲	1
333077	迪氏長泥蟲	1
333078	葛氏長泥蟲	1
333080	河野氏長泥蟲	1
333081	鄭氏溪泥蟲	1
333086	臺灣豆龍蝨	1
333087	汪氏彩斑龍蝨	1
333088	臺灣彩斑龍蝨	1
333128	蘭嶼點刻龍蝨	1
333133	臺灣彩斑龍蝨	1
333134	臺灣彩裳粒龍蝨	1
