name_code	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	scientificNameAuthorship	scientificName	taxonRank
331884	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Aphthona	laetoides		Chujo, 1963	Aphthona laetoides  Chujo, 1963	species
331890	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Aphthona	taiwana		Takizawa, 1979	Aphthona taiwana  Takizawa, 1979	species
331892	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Aphthonoides	lesagei		Kimoto, 1996	Aphthonoides lesagei  Kimoto, 1996	species
331894	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Apophylia	asahinai		Chujo, 1962	Apophylia asahinai  Chujo, 1962	species
331896	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Apophylia	mivamotoi		Kimoto, 1969	Apophylia mivamotoi  Kimoto, 1969	species
331897	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Apophylia	taiwanica		Bezdek, 2003b	Apophylia taiwanica  Bezdek, 2003b	species
331898	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Apophylia	velai		Bezdek, 2003	Apophylia velai  Bezdek, 2003	species
331899	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Apterogaleruca	hirtihumeralis		Chujo, 1962	Apterogaleruca hirtihumeralis  Chujo, 1962	species
331900	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Apterogaleruca	uenoi		Kimoto, 1969	Apterogaleruca uenoi  Kimoto, 1969	species
331902	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Argopus	chiui		Kimoto, 1970	Argopus chiui  Kimoto, 1970	species
331903	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Argopus	formosanus		Chujo, 1936	Argopus formosanus  Chujo, 1936	species
331904	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Argopus	miyakei		Kimoto, 1991	Argopus miyakei  Kimoto, 1991	species
331906	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Arthrotus	adbominalis		(Chujo, 1962)	Arthrotus adbominalis  (Chujo, 1962)	species
331907	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Arthrotus	fulvus		Chujo, 1938	Arthrotus fulvus  Chujo, 1938	species
331908	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Arthrotus	gressitti		Kimoto, 1969	Arthrotus gressitti  Kimoto, 1969	species
331909	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Arthrotus	hirashimai	kimoto	Kimoto, 1969	Arthrotus hirashimai kimoto Kimoto, 1969	subspecies
331910	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Arthrotus	saigusai	kimoto	Kimoto, 1969	Arthrotus saigusai kimoto Kimoto, 1969	subspecies
331911	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Arthrotus	shibatai	kimoto	Kimoto, 1984	Arthrotus shibatai kimoto Kimoto, 1984	subspecies
331914	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Arthrotus	tricolor		(Chujo, 1965)	Arthrotus tricolor  (Chujo, 1965)	species
331915	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Asamangulia	horni		Uhmann, 1927	Asamangulia horni  Uhmann, 1927	species
331916	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Asiorestia	taiwana		Kimoto, 1996	Asiorestia taiwana  Kimoto, 1996	species
331919	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Atrachya	bicoloripennis		(Chujo, 1938)	Atrachya bicoloripennis  (Chujo, 1938)	species
331920	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Atrachya	hirashimai		Kimoto, 1968	Atrachya hirashimai  Kimoto, 1968	species
331921	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Atrachya	mediofasciata		Kimoto, 1976	Atrachya mediofasciata  Kimoto, 1976	species
331922	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Atrachya	nitidissimus		(Chujo, 1935)	Atrachya nitidissimus  (Chujo, 1935)	species
331923	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Atrachya	saramao		(Chujo, 1962)	Atrachya saramao  (Chujo, 1962)	species
331924	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Atrachya	unifasciata		(Takizawa, 1978)	Atrachya unifasciata  (Takizawa, 1978)	species
331938	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Aulacophora	kotoensis		Chujo, 1962	Aulacophora kotoensis  Chujo, 1962	species
331941	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Aulacophora	opacipennis		Chujo, 1962	Aulacophora opacipennis  Chujo, 1962	species
331949	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Basilepta	cornuta		Chujo, 1956	Basilepta cornuta  Chujo, 1956	species
331952	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Basilepta	elegans		Chujo, 1956	Basilepta elegans  Chujo, 1956	species
331959	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Basilepta	issikii		Chujo, 1956	Basilepta issikii  Chujo, 1956	species
331965	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Basilepta	sublateralis		(CLevareau, 1910)	Basilepta sublateralis  (CLevareau, 1910)	species
331966	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Basilepta	varians		Chujo, 1956	Basilepta varians  Chujo, 1956	species
331970	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Basiprionota	angusta		(Spaeth, 1914)	Basiprionota angusta  (Spaeth, 1914)	species
331972	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Botryonopa	bicolor		Uhmann, 1927	Botryonopa bicolor  Uhmann, 1927	species
331974	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Calomicrus	collaris		Kimoto, 1984	Calomicrus collaris  Kimoto, 1984	species
331976	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Calomicrus	kurosawai		Kimoto, 1969	Calomicrus kurosawai  Kimoto, 1969	species
331977	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Calomicrus	mimica		Medvedev, 1998	Calomicrus mimica  Medvedev, 1998	species
331978	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Calomicrus	minutissimus		Kimoto, 1996	Calomicrus minutissimus  Kimoto, 1996	species
331979	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Calomicrus	miymotoi		Kimoto, 1969	Calomicrus miymotoi  Kimoto, 1969	species
331980	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Calomicrus	shirozui	kimoto	Kimoto, 1969	Calomicrus shirozui kimoto Kimoto, 1969	subspecies
331982	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Calomicrus	takizawai		Medvedev, 1998	Calomicrus takizawai  Medvedev, 1998	species
331983	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Cassena	sasajii	kimoto	Kimoto, 1969	Cassena sasajii kimoto Kimoto, 1969	subspecies
332000	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Chaetocnema (Tlanoma)	babai		Kimoto	Chaetocnema (Tlanoma) babai  Kimoto	species
332008	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Chaetocnema (Tlanoma)	yiei		Kitomo	Chaetocnema (Tlanoma) yiei  Kitomo	species
332009	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Chalcolema	cylindrica		(Chujo, 1938)	Chalcolema cylindrica  (Chujo, 1938)	species
332012	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Chlamisus	angulisternus		(Chujo, 1940)	Chlamisus angulisternus  (Chujo, 1940)	species
332014	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Chlamisus	chujoi		(Gressitt, 1940)	Chlamisus chujoi  (Gressitt, 1940)	species
332018	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Chlamisus	flavosignatus		(Chujo, 1940)	Chlamisus flavosignatus  (Chujo, 1940)	species
332019	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Chlamisus	formosanus		(Bates, 1866)	Chlamisus formosanus  (Bates, 1866)	species
332021	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Chlamisus	ibomune		(Chujo, 1940)	Chlamisus ibomune  (Chujo, 1940)	species
332025	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Chlamisus	monticolus		(Chujo, 1940)	Chlamisus monticolus  (Chujo, 1940)	species
332027	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Chlamisus	nanshanchiensis		Kimoto, 1969	Chlamisus nanshanchiensis  Kimoto, 1969	species
332028	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Chlamisus	nigripes		(Chujo, 1940)	Chlamisus nigripes  (Chujo, 1940)	species
332030	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Chlamisus	robustus		(Chujo, 1940)	Chlamisus robustus  (Chujo, 1940)	species
332032	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Chlamisus	sungkangensis		Kimoto, 1969	Chlamisus sungkangensis  Kimoto, 1969	species
332033	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Chlamisus	y-costatus		(Chujo, 1940)	Chlamisus y-costatus  (Chujo, 1940)	species
332037	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Chrysolina	laeviguttata		Chujo, 1958	Chrysolina laeviguttata  Chujo, 1958	species
332038	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Chrysolina	ohoi		Chujo, 1958	Chrysolina ohoi  Chujo, 1958	species
332040	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Plagiostema	maculicollis	insularis	(Chujo, 1958)	Plagiostema maculicollis insularis (Chujo, 1958)	subspecies
332043	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Cleoporus	costatus		Chujo, M., 1956	Cleoporus costatus  Chujo, M., 1956	species
332046	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Clerotilia	formosana		(Chujo, 1963)	Clerotilia formosana  (Chujo, 1963)	species
332047	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Clerotilia	shirozui		(Kimoto, 1969)	Clerotilia shirozui  (Kimoto, 1969)	species
332056	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Coenobius	babai		Chujo, M., 1963	Coenobius babai  Chujo, M., 1963	species
332057	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Coenobius	breveoculatus		Chujo, 1954	Coenobius breveoculatus  Chujo, 1954	species
332058	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Coenobius	chujoi		Aslam, 1968	Coenobius chujoi  Aslam, 1968	species
332059	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Coenobius	collaris		Kimoto, 1996	Coenobius collaris  Kimoto, 1996	species
332060	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Coenobius	endoi		Chujo, 1954	Coenobius endoi  Chujo, 1954	species
332061	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Coenobius	flavescens		Chujo, 1954	Coenobius flavescens  Chujo, 1954	species
332062	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Coenobius	kaohsiungensis		Kimoto & Chu	Coenobius kaohsiungensis  Kimoto & Chu	species
332067	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Coenobius	taiwanus		Chujo, 1954	Coenobius taiwanus  Chujo, 1954	species
332068	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Coenobius	yosionis		Chujo, 1954	Coenobius yosionis  Chujo, 1954	species
332069	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Colaspoides	okumai		Komiya, 1991	Colaspoides okumai  Komiya, 1991	species
332070	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Colaspoides	persicariae		Chujo, M., 1956	Colaspoides persicariae  Chujo, M., 1956	species
332071	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Colaspoides	sauteri		Chujo, M., 1956	Colaspoides sauteri  Chujo, M., 1956	species
332072	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Colaspoides	taiwanaus		Chujo, M., 1956	Colaspoides taiwanaus  Chujo, M., 1956	species
332074	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Colobaspis	elegans		(Chujo, 1951)	Colobaspis elegans  (Chujo, 1951)	species
332075	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Colobaspis	formosana		Reineck, 1923	Colobaspis formosana  Reineck, 1923	species
332076	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Colobaspis	fraxini		Komiya, 1986	Colobaspis fraxini  Komiya, 1986	species
332077	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Colobaspis	rubi		Chujo, 1932	Colobaspis rubi  Chujo, 1932	species
332078	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Colobaspis	sauteri		Reineck, 1923	Colobaspis sauteri  Reineck, 1923	species
332079	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Colobaspis	shirakii		Chujo, 1932	Colobaspis shirakii  Chujo, 1932	species
332091	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Cryptocephalus	hamifasciatus		Chujo, 1934	Cryptocephalus hamifasciatus  Chujo, 1934	species
332092	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Cryptocephalus	hiro		Chujo, 1954	Cryptocephalus hiro  Chujo, 1954	species
332093	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Cryptocephalus	hohuanshanus		Kimoto, 1996	Cryptocephalus hohuanshanus  Kimoto, 1996	species
332094	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Cryptocephalus	kanoi		Chujo, 1954	Cryptocephalus kanoi  Chujo, 1954	species
332095	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Cryptocephalus	kiyoyamai		Kimoto, 1974	Cryptocephalus kiyoyamai  Kimoto, 1974	species
332097	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Cryptocephalus	makii		Chujo, 1934	Cryptocephalus makii  Chujo, 1934	species
332098	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Cryptocephalus	mitchyi		Chujo, 1954	Cryptocephalus mitchyi  Chujo, 1954	species
332100	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Cryptocephalus	moya		Chujo, 1954	Cryptocephalus moya  Chujo, 1954	species
332101	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Cryptocephalus	nigronotaticollis		Chujo, 1934	Cryptocephalus nigronotaticollis  Chujo, 1934	species
332102	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Cryptocephalus	nitidissimus		Chujo, 1934	Cryptocephalus nitidissimus  Chujo, 1934	species
332103	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Cryptocephalus	nitobei		Chujo, 1934	Cryptocephalus nitobei  Chujo, 1934	species
332106	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Cryptocephalus	ruri		Chujo, 1934	Cryptocephalus ruri  Chujo, 1934	species
332107	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Cryptocephalus	sauteri		Chujo, 1934	Cryptocephalus sauteri  Chujo, 1934	species
332108	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Cryptocephalus	solus		Chujo, 1934	Cryptocephalus solus  Chujo, 1934	species
332111	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Cryptocephalus	taiwanus		Chujo, 1934	Cryptocephalus taiwanus  Chujo, 1934	species
332114	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Dactylispa	chiayiana		Kimoto, 1978	Dactylispa chiayiana  Kimoto, 1978	species
332115	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Dactylispa	chujoi		Shirozu, 1957	Dactylispa chujoi  Shirozu, 1957	species
332118	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Dactylispa	insulicola		Chujo, 1933	Dactylispa insulicola  Chujo, 1933	species
332119	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Dactylispa	kumatai		Kimoto, 1996	Dactylispa kumatai  Kimoto, 1996	species
332120	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Dactylispa	latipennis		Chujo, 1933	Dactylispa latipennis  Chujo, 1933	species
332121	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Dactylispa	miyamotoi		Kimoto, 1970	Dactylispa miyamotoi  Kimoto, 1970	species
332124	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Demotina	alni		Chujo, M., 1956	Demotina alni  Chujo, M., 1956	species
332125	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Demotina	decoratella		Chujo, M., 1956	Demotina decoratella  Chujo, M., 1956	species
332127	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Demotina	incostata		Takizawa, 1978	Demotina incostata  Takizawa, 1978	species
332128	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Demotina	montana		Chujo, M., 1956	Demotina montana  Chujo, M., 1956	species
332133	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Dercetina	itoi		Kimoto, 1969	Dercetina itoi  Kimoto, 1969	species
332134	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Dercetina	nakanei		Kimoto, 1969	Dercetina nakanei  Kimoto, 1969	species
332135	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Dercetina	shirozui		Kimoto, 1969	Dercetina shirozui  Kimoto, 1969	species
332147	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Doryscus	varians		(Gressitt & Kimoto, 1978)	Doryscus varians  (Gressitt & Kimoto, 1978)	species
332148	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Euphitrea	flavicornis		(Chen, 1933)	Euphitrea flavicornis  (Chen, 1933)	species
332150	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Euphitrea	taiwana		Kimoto, 1991	Euphitrea taiwana  Kimoto, 1991	species
332153	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Exosoma	costatum		Kimoto, 1996	Exosoma costatum  Kimoto, 1996	species
332154	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Exosoma	pseudoakkoae		Medvedev, 1998	Exosoma pseudoakkoae  Medvedev, 1998	species
332155	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Exosoma	sasajii		Kimoto, 1969	Exosoma sasajii  Kimoto, 1969	species
332156	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Exosoma	taiwanum		Kimoto, 1969	Exosoma taiwanum  Kimoto, 1969	species
332164	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Gallerucida	sauteri		Chujo, 1938	Gallerucida sauteri  Chujo, 1938	species
332165	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Gallerucida	shirozui		Kimoto, 1969	Gallerucida shirozui  Kimoto, 1969	species
332170	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Gonioctena	osawai		Kimoto, 1996	Gonioctena osawai  Kimoto, 1996	species
332173	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Gonioctena (Brachyphytodecta)	issikii		(Chujo, 1958)	Gonioctena (Brachyphytodecta) issikii  (Chujo, 1958)	species
332174	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Gonioctena (Gonioctena)	kamikawai		(Chujo, 1958)	Gonioctena (Gonioctena) kamikawai  (Chujo, 1958)	species
332177	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Haplosomoides	abdominalis		Kimoto, 1984	Haplosomoides abdominalis  Kimoto, 1984	species
332181	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Hemipyxis	apicicostata		Kimoto, 1989	Hemipyxis apicicostata  Kimoto, 1989	species
332184	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Hemipyxis	flavipes		Kimoto, 1978	Hemipyxis flavipes  Kimoto, 1978	species
332185	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Hemipyxis	formosana		Chujo, 1937	Hemipyxis formosana  Chujo, 1937	species
332186	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Hemipyxis	fulvoculata		Takizawa, 1979	Hemipyxis fulvoculata  Takizawa, 1979	species
332187	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Hemipyxis	lineata		Kimoto, 1978	Hemipyxis lineata  Kimoto, 1978	species
332188	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Hemipyxis	liukueiana		Kimoto, 1996	Hemipyxis liukueiana  Kimoto, 1996	species
332190	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Hemipyxis	persimilis		Kimoto, 1996	Hemipyxis persimilis  Kimoto, 1996	species
332193	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Hemipyxis	rarashana		Kimoto, 1996	Hemipyxis rarashana  Kimoto, 1996	species
332194	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Hemipyxis	taihorinensis		Kimoto, S., 1966	Hemipyxis taihorinensis  Kimoto, S., 1966	species
332195	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Hemipyxis	yasumatsui		Kimoto, 1970	Hemipyxis yasumatsui  Kimoto, 1970	species
332197	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Hemipyxis	takedai		Kimoto, 1976	Hemipyxis takedai  Kimoto, 1976	species
332199	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Hespera	montana		Chujo, 1936	Hespera montana  Chujo, 1936	species
332200	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Hesperomorpha	antennalis		(Chujo, 1936)	Hesperomorpha antennalis  (Chujo, 1936)	species
332201	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Hesperomorpha	collaris		Kimoto, 1996	Hesperomorpha collaris  Kimoto, 1996	species
332202	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Hesperomorpha	taiwana		Kimoto, 1996	Hesperomorpha taiwana  Kimoto, 1996	species
332203	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Hirtigaleruca	aptera		Chujo, M., 1962	Hirtigaleruca aptera  Chujo, M., 1962	species
332204	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Hispellinus	callicanthus		(Bates, 1866)	Hispellinus callicanthus  (Bates, 1866)	species
332207	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Hoplosaenidea	irregularis		(Takizawa, 1978)	Hoplosaenidea irregularis  (Takizawa, 1978)	species
332208	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Hoplosaenidea	kanmiyai		Kimoto, 1984	Hoplosaenidea kanmiyai  Kimoto, 1984	species
332213	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Hyperaxis	nigrescens		(Chujo, 1956)	Hyperaxis nigrescens  (Chujo, 1956)	species
332214	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Issikia	asahinai		(Chujo, 1962)	Issikia asahinai  (Chujo, 1962)	species
332216	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Japonitata	caerulea		Kimoto, 1996	Japonitata caerulea  Kimoto, 1996	species
332217	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Japonitata	quadricostata		Kimoto, 1996	Japonitata quadricostata  Kimoto, 1996	species
332220	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Lanka	bicolor		(Chujo, 1937)	Lanka bicolor  (Chujo, 1937)	species
332222	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Lanka	minor		(Chujo, 1937)	Lanka minor  (Chujo, 1937)	species
332223	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Lanka	nigra		(Chujo, 1937)	Lanka nigra  (Chujo, 1937)	species
332224	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Lanolepta	fulva		Kimoto, 1991	Lanolepta fulva  Kimoto, 1991	species
332226	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Lasiochila	bicolor		Pic, 1924	Lasiochila bicolor  Pic, 1924	species
332231	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Lema (Lema)	esakii		Chujo, 1951	Lema (Lema) esakii  Chujo, 1951	species
332233	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Lema (Petauristes)	koshunensis		Chujo, 1934	Lema (Petauristes) koshunensis  Chujo, 1934	species
332235	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Lema (Petauristes)	postrema		Bates, 1866	Lema (Petauristes) postrema  Bates, 1866	species
332239	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Leptispa	miwai		Chujo, 1933	Leptispa miwai  Chujo, 1933	species
332246	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Lilioceris	miwai		Chujo, 1951	Lilioceris miwai  Chujo, 1951	species
332250	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Plagiostema	formosana		(Bates, 1866)	Plagiostema formosana  (Bates, 1866)	species
332251	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Lipromela	formosana		Ohno, 1960	Lipromela formosana  Ohno, 1960	species
332254	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Lipromorpha	montana		Chujo, 1935	Lipromorpha montana  Chujo, 1935	species
332255	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Lipromorpha	shirozui		Kimoto, 1970	Lipromorpha shirozui  Kimoto, 1970	species
332257	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Lochmaea	lesagei		Kimoto, 1996	Lochmaea lesagei  Kimoto, 1996	species
332258	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Lochmaea	smetanai		Kimoto, 1996	Lochmaea smetanai  Kimoto, 1996	species
332259	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	"Longitarsus "	arisanus		Chujo, 1937	Longitarsus  arisanus  Chujo, 1937	species
332260	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	"Longitarsus "	bicoloriceps		Chjuo, 1937	Longitarsus  bicoloriceps  Chjuo, 1937	species
332262	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	"Longitarsus "	chujoi		Csiki, 1939	Longitarsus  chujoi  Csiki, 1939	species
332265	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	"Longitarsus "	hohuanshanus		Kimoto, 1970	Longitarsus  hohuanshanus  Kimoto, 1970	species
332267	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Longitarsus	ishikawai		Kimoto, 1970	Longitarsus ishikawai  Kimoto, 1970	species
332270	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	"Longitarsus "	nakanei		Kimoto, 1970	Longitarsus  nakanei  Kimoto, 1970	species
